,order_item_id,order_item_order_id,order_item_product_id,order_item_quantity,order_item_subtotal,order_item_product_price
87130,87131,34881,1014,5,249.9,49.98
87131,87132,34881,502,3,150.0,50.0
87132,87133,34881,627,2,79.98,39.99
87133,87134,34881,957,1,299.98,299.98
87134,87135,34882,502,4,200.0,50.0
87135,87136,34882,1014,3,149.94,49.98
87136,87137,34882,1014,1,49.98,49.98
87137,87138,34883,1014,5,249.9,49.98
87138,87139,34883,502,4,200.0,50.0
87139,87140,34883,957,1,299.98,299.98
87140,87141,34883,191,4,399.96,99.99
87141,87142,34883,1014,5,249.9,49.98
87142,87143,34884,502,4,200.0,50.0
87143,87144,34884,957,1,299.98,299.98
87144,87145,34885,1004,1,399.98,399.98
87145,87146,34885,502,3,150.0,50.0
87146,87147,34885,365,4,239.96,59.99
87147,87148,34886,627,4,159.96,39.99
87148,87149,34886,502,2,100.0,50.0
87149,87150,34886,502,1,50.0,50.0
87150,87151,34886,191,3,299.97,99.99
87151,87152,34887,502,5,250.0,50.0
87152,87153,34887,957,1,299.98,299.98
87153,87154,34887,1014,5,249.9,49.98
87154,87155,34888,1014,2,99.96,49.98
87155,87156,34888,365,2,119.98,59.99
87156,87157,34888,44,3,179.97,59.99
87157,87158,34888,1014,1,49.98,49.98
87158,87159,34888,365,4,239.96,59.99
87159,87160,34889,365,1,59.99,59.99
87160,87161,34889,1073,1,199.99,199.99
87161,87162,34890,1004,1,399.98,399.98
87162,87163,34890,502,3,150.0,50.0
87163,87164,34890,1014,4,199.92,49.98
87164,87165,34891,403,1,129.99,129.99
87165,87166,34891,1073,1,199.99,199.99
87166,87167,34891,906,3,74.97,24.99
87167,87168,34891,1073,1,199.99,199.99
87168,87169,34892,365,2,119.98,59.99
87169,87170,34892,403,1,129.99,129.99
87170,87171,34892,1014,1,49.98,49.98
87171,87172,34892,627,1,39.99,39.99
87172,87173,34893,1073,1,199.99,199.99
87173,87174,34893,191,5,499.95,99.99
87174,87175,34893,1073,1,199.99,199.99
87175,87176,34894,403,1,129.99,129.99
87176,87177,34894,365,1,59.99,59.99
87177,87178,34894,957,1,299.98,299.98
87178,87179,34895,365,5,299.95,59.99
87179,87180,34897,1014,5,249.9,49.98
87180,87181,34897,365,5,299.95,59.99
87181,87182,34897,567,1,25.0,25.0
87182,87183,34897,957,1,299.98,299.98
87183,87184,34897,957,1,299.98,299.98
87184,87185,34898,502,1,50.0,50.0
87185,87186,34898,403,1,129.99,129.99
87186,87187,34898,191,4,399.96,99.99
87187,87188,34898,502,1,50.0,50.0
87188,87189,34898,1073,1,199.99,199.99
87189,87190,34899,835,3,95.97,31.99
87190,87191,34899,502,1,50.0,50.0
87191,87192,34900,403,1,129.99,129.99
87192,87193,34900,1014,3,149.94,49.98
87193,87194,34900,1073,1,199.99,199.99
87194,87195,34900,957,1,299.98,299.98
87195,87196,34900,957,1,299.98,299.98
87196,87197,34901,502,3,150.0,50.0
87197,87198,34901,1073,1,199.99,199.99
87198,87199,34901,1014,1,49.98,49.98
87199,87200,34902,502,1,50.0,50.0
87200,87201,34904,627,1,39.99,39.99
87201,87202,34904,897,1,24.99,24.99
87202,87203,34905,403,1,129.99,129.99
87203,87204,34905,1014,1,49.98,49.98
87204,87205,34905,1073,1,199.99,199.99
87205,87206,34905,627,1,39.99,39.99
87206,87207,34906,1073,1,199.99,199.99
87207,87208,34906,191,3,299.97,99.99
87208,87209,34908,1073,1,199.99,199.99
87209,87210,34908,957,1,299.98,299.98
87210,87211,34908,403,1,129.99,129.99
87211,87212,34908,1073,1,199.99,199.99
87212,87213,34909,1073,1,199.99,199.99
87213,87214,34909,365,3,179.97,59.99
87214,87215,34909,1014,2,99.96,49.98
87215,87216,34910,905,3,74.97,24.99
87216,87217,34910,403,1,129.99,129.99
87217,87218,34910,403,1,129.99,129.99
87218,87219,34910,502,4,200.0,50.0
87219,87220,34910,627,4,159.96,39.99
87220,87221,34911,403,1,129.99,129.99
87221,87222,34911,1073,1,199.99,199.99
87222,87223,34911,365,4,239.96,59.99
87223,87224,34911,1073,1,199.99,199.99
87224,87225,34912,502,4,200.0,50.0
87225,87226,34912,627,2,79.98,39.99
87226,87227,34912,1014,3,149.94,49.98
87227,87228,34912,1073,1,199.99,199.99
87228,87229,34912,1004,1,399.98,399.98
87229,87230,34913,627,2,79.98,39.99
87230,87231,34913,276,3,95.97,31.99
87231,87232,34913,502,1,50.0,50.0
87232,87233,34913,957,1,299.98,299.98
87233,87234,34913,403,1,129.99,129.99
87234,87235,34915,191,2,199.98,99.99
87235,87236,34915,1014,4,199.92,49.98
87236,87237,34915,403,1,129.99,129.99
87237,87238,34916,1014,2,99.96,49.98
87238,87239,34917,403,1,129.99,129.99
87239,87240,34917,957,1,299.98,299.98
87240,87241,34917,403,1,129.99,129.99
87241,87242,34918,1004,1,399.98,399.98
87242,87243,34918,1014,3,149.94,49.98
87243,87244,34918,191,1,99.99,99.99
87244,87245,34919,1004,1,399.98,399.98
87245,87246,34919,191,3,299.97,99.99
87246,87247,34921,191,1,99.99,99.99
87247,87248,34921,957,1,299.98,299.98
87248,87249,34922,365,2,119.98,59.99
87249,87250,34922,365,2,119.98,59.99
87250,87251,34922,1004,1,399.98,399.98
87251,87252,34922,403,1,129.99,129.99
87252,87253,34923,191,4,399.96,99.99
87253,87254,34923,1073,1,199.99,199.99
87254,87255,34923,627,4,159.96,39.99
87255,87256,34923,365,2,119.98,59.99
87256,87257,34923,1004,1,399.98,399.98
87257,87258,34924,502,2,100.0,50.0
87258,87259,34924,957,1,299.98,299.98
87259,87260,34924,365,4,239.96,59.99
87260,87261,34924,403,1,129.99,129.99
87261,87262,34924,957,1,299.98,299.98
87262,87263,34925,1014,2,99.96,49.98
87263,87264,34925,627,2,79.98,39.99
87264,87265,34926,37,5,174.95,34.99
87265,87266,34927,403,1,129.99,129.99
87266,87267,34927,502,3,150.0,50.0
87267,87268,34927,365,2,119.98,59.99
87268,87269,34927,957,1,299.98,299.98
87269,87270,34927,1004,1,399.98,399.98
87270,87271,34928,627,2,79.98,39.99
87271,87272,34928,365,3,179.97,59.99
87272,87273,34928,365,5,299.95,59.99
87273,87274,34928,502,4,200.0,50.0
87274,87275,34928,957,1,299.98,299.98
87275,87276,34932,1073,1,199.99,199.99
87276,87277,34932,365,1,59.99,59.99
87277,87278,34932,1004,1,399.98,399.98
87278,87279,34932,502,2,100.0,50.0
87279,87280,34932,403,1,129.99,129.99
87280,87281,34933,1073,1,199.99,199.99
87281,87282,34934,793,3,44.97,14.99
87282,87283,34935,1014,4,199.92,49.98
87283,87284,34935,1014,5,249.9,49.98
87284,87285,34937,1073,1,199.99,199.99
87285,87286,34937,502,4,200.0,50.0
87286,87287,34937,1004,1,399.98,399.98
87287,87288,34937,403,1,129.99,129.99
87288,87289,34938,1073,1,199.99,199.99
87289,87290,34938,502,3,150.0,50.0
87290,87291,34938,403,1,129.99,129.99
87291,87292,34938,957,1,299.98,299.98
87292,87293,34939,365,2,119.98,59.99
87293,87294,34939,1004,1,399.98,399.98
87294,87295,34939,1073,1,199.99,199.99
87295,87296,34939,365,4,239.96,59.99
87296,87297,34939,191,3,299.97,99.99
87297,87298,34941,703,4,79.96,19.99
87298,87299,34941,365,1,59.99,59.99
87299,87300,34941,1004,1,399.98,399.98
87300,87301,34942,1004,1,399.98,399.98
87301,87302,34943,365,1,59.99,59.99
87302,87303,34944,1014,2,99.96,49.98
87303,87304,34944,1073,1,199.99,199.99
87304,87305,34945,502,3,150.0,50.0
87305,87306,34945,403,1,129.99,129.99
87306,87307,34947,502,2,100.0,50.0
87307,87308,34947,1014,2,99.96,49.98
87308,87309,34948,191,4,399.96,99.99
87309,87310,34948,1073,1,199.99,199.99
87310,87311,34948,1073,1,199.99,199.99
87311,87312,34948,1014,2,99.96,49.98
87312,87313,34949,1073,1,199.99,199.99
87313,87314,34949,365,2,119.98,59.99
87314,87315,34949,93,1,24.99,24.99
87315,87316,34949,403,1,129.99,129.99
87316,87317,34950,502,5,250.0,50.0
87317,87318,34950,1004,1,399.98,399.98
87318,87319,34950,1014,5,249.9,49.98
87319,87320,34950,775,5,49.95,9.99
87320,87321,34950,191,1,99.99,99.99
87321,87322,34951,1073,1,199.99,199.99
87322,87323,34951,957,1,299.98,299.98
87323,87324,34951,191,3,299.97,99.99
87324,87325,34951,403,1,129.99,129.99
87325,87326,34951,502,4,200.0,50.0
87326,87327,34952,191,5,499.95,99.99
87327,87328,34953,365,3,179.97,59.99
87328,87329,34953,502,5,250.0,50.0
87329,87330,34953,365,1,59.99,59.99
87330,87331,34953,1004,1,399.98,399.98
87331,87332,34953,627,1,39.99,39.99
87332,87333,34954,810,2,39.98,19.99
87333,87334,34954,564,3,90.0,30.0
87334,87335,34954,1004,1,399.98,399.98
87335,87336,34954,502,4,200.0,50.0
87336,87337,34955,403,1,129.99,129.99
87337,87338,34955,191,1,99.99,99.99
87338,87339,34955,957,1,299.98,299.98
87339,87340,34955,273,4,111.96,27.99
87340,87341,34957,1014,2,99.96,49.98
87341,87342,34957,502,5,250.0,50.0
87342,87343,34957,1014,4,199.92,49.98
87343,87344,34957,365,2,119.98,59.99
87344,87345,34957,502,2,100.0,50.0
87345,87346,34958,502,5,250.0,50.0
87346,87347,34959,502,3,150.0,50.0
87347,87348,34960,957,1,299.98,299.98
87348,87349,34961,191,3,299.97,99.99
87349,87350,34961,957,1,299.98,299.98
87350,87351,34961,1073,1,199.99,199.99
87351,87352,34961,1073,1,199.99,199.99
87352,87353,34962,502,2,100.0,50.0
87353,87354,34962,502,2,100.0,50.0
87354,87355,34962,1014,2,99.96,49.98
87355,87356,34963,1004,1,399.98,399.98
87356,87357,34963,957,1,299.98,299.98
87357,87358,34963,502,1,50.0,50.0
87358,87359,34963,1004,1,399.98,399.98
87359,87360,34963,365,1,59.99,59.99
87360,87361,34965,502,5,250.0,50.0
87361,87362,34965,365,4,239.96,59.99
87362,87363,34965,627,5,199.95,39.99
87363,87364,34965,403,1,129.99,129.99
87364,87365,34965,365,4,239.96,59.99
87365,87366,34966,1014,1,49.98,49.98
87366,87367,34966,1004,1,399.98,399.98
87367,87368,34967,403,1,129.99,129.99
87368,87369,34968,403,1,129.99,129.99
87369,87370,34968,403,1,129.99,129.99
87370,87371,34969,365,1,59.99,59.99
87371,87372,34969,1073,1,199.99,199.99
87372,87373,34970,1004,1,399.98,399.98
87373,87374,34970,1004,1,399.98,399.98
87374,87375,34970,957,1,299.98,299.98
87375,87376,34975,924,3,47.97,15.99
87376,87377,34975,627,2,79.98,39.99
87377,87378,34977,365,4,239.96,59.99
87378,87379,34977,1073,1,199.99,199.99
87379,87380,34977,957,1,299.98,299.98
87380,87381,34977,191,5,499.95,99.99
87381,87382,34978,502,4,200.0,50.0
87382,87383,34979,502,4,200.0,50.0
87383,87384,34980,365,5,299.95,59.99
87384,87385,34980,1073,1,199.99,199.99
87385,87386,34980,191,4,399.96,99.99
87386,87387,34980,1073,1,199.99,199.99
87387,87388,34981,502,5,250.0,50.0
87388,87389,34981,403,1,129.99,129.99
87389,87390,34981,403,1,129.99,129.99
87390,87391,34981,1014,3,149.94,49.98
87391,87392,34982,1014,1,49.98,49.98
87392,87393,34983,403,1,129.99,129.99
87393,87394,34984,502,1,50.0,50.0
87394,87395,34985,1073,1,199.99,199.99
87395,87396,34985,403,1,129.99,129.99
87396,87397,34986,957,1,299.98,299.98
87397,87398,34986,403,1,129.99,129.99
87398,87399,34986,1014,1,49.98,49.98
87399,87400,34986,905,5,124.95,24.99
87400,87401,34986,1014,4,199.92,49.98
87401,87402,34987,1004,1,399.98,399.98
87402,87403,34987,1073,1,199.99,199.99
87403,87404,34987,365,2,119.98,59.99
87404,87405,34987,365,1,59.99,59.99
87405,87406,34988,502,1,50.0,50.0
87406,87407,34988,37,1,34.99,34.99
87407,87408,34989,365,1,59.99,59.99
87408,87409,34989,1014,2,99.96,49.98
87409,87410,34989,1004,1,399.98,399.98
87410,87411,34990,957,1,299.98,299.98
87411,87412,34990,403,1,129.99,129.99
87412,87413,34990,627,1,39.99,39.99
87413,87414,34990,365,1,59.99,59.99
87414,87415,34991,502,5,250.0,50.0
87415,87416,34991,1004,1,399.98,399.98
87416,87417,34993,627,2,79.98,39.99
87417,87418,34993,365,3,179.97,59.99
87418,87419,34993,627,3,119.97,39.99
87419,87420,34994,365,5,299.95,59.99
87420,87421,34996,403,1,129.99,129.99
87421,87422,34996,502,5,250.0,50.0
87422,87423,34997,1014,1,49.98,49.98
87423,87424,34999,1014,2,99.96,49.98
87424,87425,35000,1004,1,399.98,399.98
87425,87426,35000,365,3,179.97,59.99
87426,87427,35000,1073,1,199.99,199.99
87427,87428,35000,502,1,50.0,50.0
87428,87429,35000,502,3,150.0,50.0
87429,87430,35001,365,2,119.98,59.99
87430,87431,35002,403,1,129.99,129.99
87431,87432,35002,191,3,299.97,99.99
87432,87433,35002,957,1,299.98,299.98
87433,87434,35002,627,4,159.96,39.99
87434,87435,35003,191,1,99.99,99.99
87435,87436,35003,191,4,399.96,99.99
87436,87437,35003,403,1,129.99,129.99
87437,87438,35003,957,1,299.98,299.98
87438,87439,35004,191,3,299.97,99.99
87439,87440,35004,1073,1,199.99,199.99
87440,87441,35005,502,2,100.0,50.0
87441,87442,35005,1004,1,399.98,399.98
87442,87443,35005,627,4,159.96,39.99
87443,87444,35006,403,1,129.99,129.99
87444,87445,35006,1073,1,199.99,199.99
87445,87446,35006,403,1,129.99,129.99
87446,87447,35006,957,1,299.98,299.98
87447,87448,35007,1004,1,399.98,399.98
87448,87449,35008,403,1,129.99,129.99
87449,87450,35009,1073,1,199.99,199.99
87450,87451,35009,1004,1,399.98,399.98
87451,87452,35009,1014,2,99.96,49.98
87452,87453,35012,627,2,79.98,39.99
87453,87454,35012,365,4,239.96,59.99
87454,87455,35012,627,4,159.96,39.99
87455,87456,35012,1004,1,399.98,399.98
87456,87457,35013,365,1,59.99,59.99
87457,87458,35013,1004,1,399.98,399.98
87458,87459,35015,191,5,499.95,99.99
87459,87460,35015,1014,5,249.9,49.98
87460,87461,35015,1073,1,199.99,199.99
87461,87462,35017,365,3,179.97,59.99
87462,87463,35018,403,1,129.99,129.99
87463,87464,35018,502,5,250.0,50.0
87464,87465,35018,1014,2,99.96,49.98
87465,87466,35018,365,5,299.95,59.99
87466,87467,35020,403,1,129.99,129.99
87467,87468,35021,365,5,299.95,59.99
87468,87469,35021,627,1,39.99,39.99
87469,87470,35021,365,2,119.98,59.99
87470,87471,35021,191,5,499.95,99.99
87471,87472,35021,403,1,129.99,129.99
87472,87473,35022,1004,1,399.98,399.98
87473,87474,35022,957,1,299.98,299.98
87474,87475,35023,1014,3,149.94,49.98
87475,87476,35023,403,1,129.99,129.99
87476,87477,35023,728,4,260.0,65.0
87477,87478,35023,403,1,129.99,129.99
87478,87479,35025,957,1,299.98,299.98
87479,87480,35025,403,1,129.99,129.99
87480,87481,35025,191,2,199.98,99.99
87481,87482,35025,403,1,129.99,129.99
87482,87483,35026,1073,1,199.99,199.99
87483,87484,35026,957,1,299.98,299.98
87484,87485,35026,403,1,129.99,129.99
87485,87486,35026,1004,1,399.98,399.98
87486,87487,35026,502,1,50.0,50.0
87487,87488,35027,502,1,50.0,50.0
87488,87489,35027,365,3,179.97,59.99
87489,87490,35027,365,5,299.95,59.99
87490,87491,35027,627,5,199.95,39.99
87491,87492,35028,957,1,299.98,299.98
87492,87493,35028,403,1,129.99,129.99
87493,87494,35029,365,4,239.96,59.99
87494,87495,35029,365,3,179.97,59.99
87495,87496,35029,365,1,59.99,59.99
87496,87497,35030,403,1,129.99,129.99
87497,87498,35032,403,1,129.99,129.99
87498,87499,35033,403,1,129.99,129.99
87499,87500,35034,365,4,239.96,59.99
87500,87501,35035,502,4,200.0,50.0
87501,87502,35035,365,1,59.99,59.99
87502,87503,35035,403,1,129.99,129.99
87503,87504,35035,627,5,199.95,39.99
87504,87505,35035,957,1,299.98,299.98
87505,87506,35036,1073,1,199.99,199.99
87506,87507,35037,365,1,59.99,59.99
87507,87508,35037,1073,1,199.99,199.99
87508,87509,35037,191,5,499.95,99.99
87509,87510,35037,957,1,299.98,299.98
87510,87511,35037,897,1,24.99,24.99
87511,87512,35038,1004,1,399.98,399.98
87512,87513,35038,775,5,49.95,9.99
87513,87514,35038,1004,1,399.98,399.98
87514,87515,35038,502,4,200.0,50.0
87515,87516,35038,403,1,129.99,129.99
87516,87517,35039,365,3,179.97,59.99
87517,87518,35039,1073,1,199.99,199.99
87518,87519,35039,1073,1,199.99,199.99
87519,87520,35040,403,1,129.99,129.99
87520,87521,35040,957,1,299.98,299.98
87521,87522,35040,1014,2,99.96,49.98
87522,87523,35040,627,3,119.97,39.99
87523,87524,35041,885,2,49.98,24.99
87524,87525,35041,1073,1,199.99,199.99
87525,87526,35041,905,2,49.98,24.99
87526,87527,35043,365,3,179.97,59.99
87527,87528,35044,191,2,199.98,99.99
87528,87529,35044,403,1,129.99,129.99
87529,87530,35045,502,3,150.0,50.0
87530,87531,35046,627,5,199.95,39.99
87531,87532,35047,1014,2,99.96,49.98
87532,87533,35048,502,4,200.0,50.0
87533,87534,35048,365,2,119.98,59.99
87534,87535,35048,502,5,250.0,50.0
87535,87536,35049,365,3,179.97,59.99
87536,87537,35049,957,1,299.98,299.98
87537,87538,35050,502,5,250.0,50.0
87538,87539,35050,957,1,299.98,299.98
87539,87540,35050,1004,1,399.98,399.98
87540,87541,35050,365,5,299.95,59.99
87541,87542,35051,1073,1,199.99,199.99
87542,87543,35052,365,1,59.99,59.99
87543,87544,35052,365,1,59.99,59.99
87544,87545,35053,403,1,129.99,129.99
87545,87546,35053,1014,1,49.98,49.98
87546,87547,35053,502,2,100.0,50.0
87547,87548,35054,502,1,50.0,50.0
87548,87549,35055,365,4,239.96,59.99
87549,87550,35055,627,5,199.95,39.99
87550,87551,35055,1004,1,399.98,399.98
87551,87552,35055,627,1,39.99,39.99
87552,87553,35055,502,2,100.0,50.0
87553,87554,35056,1014,5,249.9,49.98
87554,87555,35057,191,4,399.96,99.99
87555,87556,35057,273,4,111.96,27.99
87556,87557,35057,502,2,100.0,50.0
87557,87558,35057,191,1,99.99,99.99
87558,87559,35058,191,4,399.96,99.99
87559,87560,35058,1004,1,399.98,399.98
87560,87561,35059,365,1,59.99,59.99
87561,87562,35059,1073,1,199.99,199.99
87562,87563,35059,365,3,179.97,59.99
87563,87564,35060,1014,2,99.96,49.98
87564,87565,35060,957,1,299.98,299.98
87565,87566,35061,1014,4,199.92,49.98
87566,87567,35061,1014,2,99.96,49.98
87567,87568,35061,1014,3,149.94,49.98
87568,87569,35061,191,2,199.98,99.99
87569,87570,35062,403,1,129.99,129.99
87570,87571,35062,365,1,59.99,59.99
87571,87572,35064,627,4,159.96,39.99
87572,87573,35065,627,1,39.99,39.99
87573,87574,35065,403,1,129.99,129.99
87574,87575,35065,924,1,15.99,15.99
87575,87576,35065,365,5,299.95,59.99
87576,87577,35066,1073,1,199.99,199.99
87577,87578,35066,403,1,129.99,129.99
87578,87579,35066,1014,2,99.96,49.98
87579,87580,35067,957,1,299.98,299.98
87580,87581,35067,365,5,299.95,59.99
87581,87582,35068,627,4,159.96,39.99
87582,87583,35068,1073,1,199.99,199.99
87583,87584,35068,1014,2,99.96,49.98
87584,87585,35068,502,1,50.0,50.0
87585,87586,35069,1014,5,249.9,49.98
87586,87587,35071,1014,4,199.92,49.98
87587,87588,35071,957,1,299.98,299.98
87588,87589,35073,403,1,129.99,129.99
87589,87590,35073,403,1,129.99,129.99
87590,87591,35073,502,1,50.0,50.0
87591,87592,35074,502,4,200.0,50.0
87592,87593,35074,627,4,159.96,39.99
87593,87594,35074,1014,3,149.94,49.98
87594,87595,35074,191,1,99.99,99.99
87595,87596,35075,1073,1,199.99,199.99
87596,87597,35075,627,4,159.96,39.99
87597,87598,35076,502,4,200.0,50.0
87598,87599,35076,365,3,179.97,59.99
87599,87600,35076,1073,1,199.99,199.99
87600,87601,35076,1004,1,399.98,399.98
87601,87602,35078,403,1,129.99,129.99
87602,87603,35078,1004,1,399.98,399.98
87603,87604,35078,1014,5,249.9,49.98
87604,87605,35079,502,2,100.0,50.0
87605,87606,35080,1014,5,249.9,49.98
87606,87607,35080,1004,1,399.98,399.98
87607,87608,35080,771,5,199.95,39.99
87608,87609,35080,957,1,299.98,299.98
87609,87610,35081,44,2,119.98,59.99
87610,87611,35081,957,1,299.98,299.98
87611,87612,35082,627,5,199.95,39.99
87612,87613,35082,627,4,159.96,39.99
87613,87614,35082,502,1,50.0,50.0
87614,87615,35082,502,2,100.0,50.0
87615,87616,35082,403,1,129.99,129.99
87616,87617,35083,191,2,199.98,99.99
87617,87618,35083,191,5,499.95,99.99
87618,87619,35083,775,2,19.98,9.99
87619,87620,35086,365,4,239.96,59.99
87620,87621,35087,365,5,299.95,59.99
87621,87622,35087,502,1,50.0,50.0
87622,87623,35087,1014,4,199.92,49.98
87623,87624,35088,627,1,39.99,39.99
87624,87625,35089,957,1,299.98,299.98
87625,87626,35089,403,1,129.99,129.99
87626,87627,35089,1004,1,399.98,399.98
87627,87628,35090,1073,1,199.99,199.99
87628,87629,35090,1004,1,399.98,399.98
87629,87630,35090,1073,1,199.99,199.99
87630,87631,35090,403,1,129.99,129.99
87631,87632,35090,365,4,239.96,59.99
87632,87633,35091,191,5,499.95,99.99
87633,87634,35092,191,3,299.97,99.99
87634,87635,35092,1004,1,399.98,399.98
87635,87636,35092,365,4,239.96,59.99
87636,87637,35092,502,4,200.0,50.0
87637,87638,35093,365,4,239.96,59.99
87638,87639,35093,365,2,119.98,59.99
87639,87640,35093,365,2,119.98,59.99
87640,87641,35093,365,2,119.98,59.99
87641,87642,35094,627,5,199.95,39.99
87642,87643,35094,627,3,119.97,39.99
87643,87644,35095,567,3,75.0,25.0
87644,87645,35095,403,1,129.99,129.99
87645,87646,35095,403,1,129.99,129.99
87646,87647,35096,403,1,129.99,129.99
87647,87648,35097,365,4,239.96,59.99
87648,87649,35097,365,1,59.99,59.99
87649,87650,35097,365,3,179.97,59.99
87650,87651,35097,365,3,179.97,59.99
87651,87652,35098,365,2,119.98,59.99
87652,87653,35098,1014,2,99.96,49.98
87653,87654,35099,1004,1,399.98,399.98
87654,87655,35099,897,1,24.99,24.99
87655,87656,35099,403,1,129.99,129.99
87656,87657,35099,191,5,499.95,99.99
87657,87658,35100,1014,1,49.98,49.98
87658,87659,35100,191,2,199.98,99.99
87659,87660,35100,502,5,250.0,50.0
87660,87661,35100,365,3,179.97,59.99
87661,87662,35100,365,1,59.99,59.99
87662,87663,35101,1014,3,149.94,49.98
87663,87664,35101,627,2,79.98,39.99
87664,87665,35102,627,5,199.95,39.99
87665,87666,35102,365,1,59.99,59.99
87666,87667,35102,365,4,239.96,59.99
87667,87668,35104,403,1,129.99,129.99
87668,87669,35104,365,5,299.95,59.99
87669,87670,35104,365,5,299.95,59.99
87670,87671,35104,403,1,129.99,129.99
87671,87672,35104,365,3,179.97,59.99
87672,87673,35105,282,1,31.99,31.99
87673,87674,35105,365,5,299.95,59.99
87674,87675,35105,365,5,299.95,59.99
87675,87676,35106,403,1,129.99,129.99
87676,87677,35109,502,3,150.0,50.0
87677,87678,35109,403,1,129.99,129.99
87678,87679,35109,403,1,129.99,129.99
87679,87680,35110,502,3,150.0,50.0
87680,87681,35110,502,4,200.0,50.0
87681,87682,35110,502,5,250.0,50.0
87682,87683,35110,1014,1,49.98,49.98
87683,87684,35111,191,3,299.97,99.99
87684,87685,35111,627,4,159.96,39.99
87685,87686,35111,502,2,100.0,50.0
87686,87687,35112,572,5,199.95,39.99
87687,87688,35113,1073,1,199.99,199.99
87688,87689,35113,627,1,39.99,39.99
87689,87690,35113,191,4,399.96,99.99
87690,87691,35113,778,5,124.95,24.99
87691,87692,35113,906,1,24.99,24.99
87692,87693,35114,627,1,39.99,39.99
87693,87694,35114,1014,3,149.94,49.98
87694,87695,35114,191,3,299.97,99.99
87695,87696,35115,957,1,299.98,299.98
87696,87697,35115,1014,1,49.98,49.98
87697,87698,35116,191,2,199.98,99.99
87698,87699,35117,627,1,39.99,39.99
87699,87700,35117,1073,1,199.99,199.99
87700,87701,35118,778,3,74.97,24.99
87701,87702,35118,365,3,179.97,59.99
87702,87703,35118,957,1,299.98,299.98
87703,87704,35120,728,5,325.0,65.0
87704,87705,35120,403,1,129.99,129.99
87705,87706,35120,191,1,99.99,99.99
87706,87707,35120,365,2,119.98,59.99
87707,87708,35120,1004,1,399.98,399.98
87708,87709,35121,1014,1,49.98,49.98
87709,87710,35121,502,2,100.0,50.0
87710,87711,35122,235,1,34.99,34.99
87711,87712,35122,502,1,50.0,50.0
87712,87713,35122,957,1,299.98,299.98
87713,87714,35123,502,3,150.0,50.0
87714,87715,35123,365,2,119.98,59.99
87715,87716,35123,1004,1,399.98,399.98
87716,87717,35123,957,1,299.98,299.98
87717,87718,35124,365,1,59.99,59.99
87718,87719,35124,403,1,129.99,129.99
87719,87720,35124,1004,1,399.98,399.98
87720,87721,35125,627,1,39.99,39.99
87721,87722,35125,403,1,129.99,129.99
87722,87723,35125,1014,4,199.92,49.98
87723,87724,35125,957,1,299.98,299.98
87724,87725,35126,1073,1,199.99,199.99
87725,87726,35126,502,1,50.0,50.0
87726,87727,35127,1014,4,199.92,49.98
87727,87728,35127,403,1,129.99,129.99
87728,87729,35128,403,1,129.99,129.99
87729,87730,35128,502,2,100.0,50.0
87730,87731,35128,957,1,299.98,299.98
87731,87732,35128,365,3,179.97,59.99
87732,87733,35128,1014,3,149.94,49.98
87733,87734,35129,1014,4,199.92,49.98
87734,87735,35129,365,5,299.95,59.99
87735,87736,35129,1073,1,199.99,199.99
87736,87737,35130,403,1,129.99,129.99
87737,87738,35130,365,4,239.96,59.99
87738,87739,35130,403,1,129.99,129.99
87739,87740,35130,403,1,129.99,129.99
87740,87741,35131,1014,3,149.94,49.98
87741,87742,35131,365,5,299.95,59.99
87742,87743,35133,1004,1,399.98,399.98
87743,87744,35133,403,1,129.99,129.99
87744,87745,35133,1014,2,99.96,49.98
87745,87746,35134,1073,1,199.99,199.99
87746,87747,35134,957,1,299.98,299.98
87747,87748,35134,403,1,129.99,129.99
87748,87749,35134,957,1,299.98,299.98
87749,87750,35135,93,3,74.97,24.99
87750,87751,35135,957,1,299.98,299.98
87751,87752,35135,1073,1,199.99,199.99
87752,87753,35135,403,1,129.99,129.99
87753,87754,35136,403,1,129.99,129.99
87754,87755,35136,502,1,50.0,50.0
87755,87756,35136,191,3,299.97,99.99
87756,87757,35136,1004,1,399.98,399.98
87757,87758,35137,191,2,199.98,99.99
87758,87759,35138,116,2,89.98,44.99
87759,87760,35139,957,1,299.98,299.98
87760,87761,35139,403,1,129.99,129.99
87761,87762,35139,957,1,299.98,299.98
87762,87763,35141,191,1,99.99,99.99
87763,87764,35141,1073,1,199.99,199.99
87764,87765,35142,403,1,129.99,129.99
87765,87766,35142,191,3,299.97,99.99
87766,87767,35142,502,3,150.0,50.0
87767,87768,35142,1014,5,249.9,49.98
87768,87769,35143,818,2,95.98,47.99
87769,87770,35143,1014,5,249.9,49.98
87770,87771,35143,957,1,299.98,299.98
87771,87772,35143,1014,5,249.9,49.98
87772,87773,35143,1073,1,199.99,199.99
87773,87774,35144,502,1,50.0,50.0
87774,87775,35144,1004,1,399.98,399.98
87775,87776,35144,365,1,59.99,59.99
87776,87777,35145,1014,1,49.98,49.98
87777,87778,35145,502,1,50.0,50.0
87778,87779,35146,403,1,129.99,129.99
87779,87780,35146,1073,1,199.99,199.99
87780,87781,35146,502,3,150.0,50.0
87781,87782,35146,502,1,50.0,50.0
87782,87783,35147,502,1,50.0,50.0
87783,87784,35148,1004,1,399.98,399.98
87784,87785,35148,403,1,129.99,129.99
